ㄆㄆㄇㄇ 婆婆媽媽
ㄆㄒ 婆媳
ㄆㄗ 婆子
ㄆㄐ 婆家
ㄆㄒ 婆心
ㄆㄌㄉ 婆羅多
ㄆㄌㄓ 婆羅洲
ㄆㄌㄇ 婆羅門
ㄆㄌㄇㄐ 婆羅門教
ㄘ 婇
ㄌ 婈
ㄨ 婉
ㄨㄐ 婉拒
ㄨㄩ 婉約
ㄨㄧ 婉言
ㄨㄧㄒㄑ 婉言相勸
ㄨㄒ 婉謝
ㄨㄓ 婉轉
ㄨㄓㄉㄊ 婉轉動聽
ㄨㄘ 婉辭
ㄨㄕ 婉順
ㄨㄌ 婉麗
ㄅ 婊
ㄅㄗ 婊子
ㄅㄗ 婊子
ㄒ 婋
ㄕ 婌
ㄑ 婍
ㄏ 婎
ㄈ 婏
ㄨ 婐
ㄖ 婑
ㄊ 婒
ㄈ 婓
ㄈ 婔
ㄐ 婕
ㄊ 婖
ㄋ 婗
ㄑ 婘
ㄐ 婙
ㄑ 婙
ㄏ 婚
ㄏㄕ 婚事
ㄏㄐ 婚假
ㄏㄑ 婚前
ㄏㄑㄏㄏ 婚前婚後
ㄏㄙㄒㄑ 婚喪喜慶
ㄏㄨ 婚外
ㄏㄨㄑ 婚外情
ㄏㄧ 婚姻
ㄏㄧㄐㄕㄙ 婚姻介紹所
ㄏㄧㄓㄉ 婚姻制度
ㄏㄧㄈ 婚姻法
ㄏㄧㄗㄧ 婚姻自由
ㄏㄐ 婚嫁
ㄏㄧ 婚宴
ㄏㄏ 婚後
ㄏㄕ 婚書
ㄏㄑ 婚期
ㄏㄕㄗㄋ 婚生子女
ㄏㄌ 婚禮
ㄏㄌㄕ 婚禮上
ㄏㄌㄓ 婚禮中
ㄏㄧ 婚筵
ㄏㄩ 婚約
ㄏㄕ 婚紗
ㄏㄕㄉ 婚紗店
ㄏㄕㄓ 婚紗照
ㄏㄅ 婚變
ㄏㄆ 婚配
ㄏㄌ 婚齡
ㄐ 婛
ㄑ 婜
ㄉ 婝
ㄒ 婞
ㄏ 婟
ㄨ 婠
ㄌ 婡
ㄅ 婢
ㄅ 婢
ㄅㄆ 婢僕
ㄅㄋ 婢女
ㄅㄗ 婢子
ㄧ 婣
ㄓ 婤
ㄔ 婥
ㄈ 婦
ㄈㄖ 婦人
ㄈㄖㄓㄖ 婦人之仁
ㄈㄖㄅ 婦人病
ㄈㄔㄈㄙ 婦唱夫隨
ㄈㄋ 婦女
ㄈㄋㄒㄓ 婦女新知
ㄈㄋㄒㄓㄐㄐㄏ 婦女新知基金會
ㄈㄋㄏ 婦女會
ㄈㄋㄐ 婦女節
ㄈㄋㄩㄉ 婦女運動
ㄈㄋㄗㄓ 婦女雜誌
ㄈㄧ 婦嬰
ㄈㄖ 婦孺
ㄈㄖㄐㄓ 婦孺皆知
ㄈㄧ 婦幼
ㄈㄧㄅㄐ 婦幼保健
ㄈㄧㄐ 婦幼節
ㄈㄧㄨㄕ 婦幼衛生
ㄈㄧㄧㄩ 婦幼醫院
ㄈㄉ 婦德
ㄈㄑ 婦權
ㄈㄔㄎ 婦產科
ㄈㄔㄧㄕ 婦產醫生
ㄈㄔㄧㄩ 婦產醫院
ㄈㄎ 婦科
ㄈㄎㄧㄕ 婦科醫生
ㄈㄌ 婦聯
ㄈㄌㄏ 婦聯會
ㄈㄌㄗㄏ 婦聯總會
ㄈㄓ 婦職
ㄈㄉ 婦道
ㄈㄉㄖㄐ 婦道人家
ㄐ 婧
ㄌ 婨
ㄢ 婩
ㄧ 婩
ㄌ 婪
ㄧ 婬
ㄧ 婭
ㄐ 婮
ㄌ 婯
ㄉ 婰
ㄒ 婱
ㄏ 婳
ㄔ 婵
ㄊ 婷
ㄊㄊ 婷婷
ㄊㄊㄩㄌ 婷婷玉立
ㄧ 婸
ㄧ 婹
ㄨ 婺
ㄋ 婻
ㄔ 婼
ㄐ 婽
ㄊ 婾
ㄒ 婿
ㄩ 媀
ㄨ 媁
ㄉ 媂
ㄖ 媃
ㄇ 媄
ㄉ 媅
ㄖ 媆
ㄑ 媇
ㄑ 媇
ㄏ 媈
ㄑ 媊
ㄔ 媋
ㄇ 媌
ㄈ 媍
ㄐ 媎
ㄉ 媏
ㄒ 媐
ㄓ 媑
ㄇ 媒
ㄇㄖ 媒人
ㄇㄖㄆ 媒人婆
ㄇㄐ 媒介
ㄇㄐㄨ 媒介物
ㄇㄐㄊ 媒介體
ㄇㄏ 媒合
ㄇㄕ 媒妁
ㄇㄕㄓㄧ 媒妁之言
ㄇㄆ 媒婆
ㄇㄖㄐ 媒染劑
ㄇㄓ 媒質
ㄇㄊ 媒體
ㄏ 媓
ㄇ 媔
ㄢ 媕
ㄧ 媖
ㄒ 媗
ㄐ 媘
ㄨ 媙
ㄇ 媚
ㄇㄕ 媚世
ㄇㄙ 媚俗
ㄇㄨ 媚外
ㄇㄏ 媚惑
ㄇㄊ 媚態
ㄇㄧ 媚眼
ㄇㄍ 媚骨
ㄩ 媛
ㄓ 媜
ㄑ 媝
ㄕ 媞
ㄒ 媟
ㄊ 媠
ㄌ 媡
ㄇ 媢
ㄖ 媣
ㄆ 媥
ㄨ 媦
ㄨ 媧
ㄨㄍ 媧杆
ㄨㄍ 媧桿
ㄨㄌ 媧輪
ㄐ 媨
ㄏ 媩
ㄠ 媪
ㄨ 媪
ㄐ 媫
ㄅ 媬
ㄊ 媮
ㄍ 媯
ㄗ 媰
ㄧ 媱
ㄆ 媲
ㄆㄇ 媲美
ㄒ 媳
ㄒㄈ 媳婦
ㄒㄈㄦ 媳婦兒
ㄒㄈㄦ 媳婦兒
ㄩ 媴
ㄧ 媵
ㄖ 媶
ㄖ 媷
ㄔ 媸
ㄌ 媹
ㄇ 媺
ㄆ 媻
ㄠ 媼
ㄇ 媽
ㄇ 媽
ㄇㄇ 媽咪
ㄇㄇ 媽媽
ㄇㄇ 媽媽
ㄇㄇㄙ 媽媽桑
ㄇㄉ 媽的
ㄇㄗ 媽祖
ㄇㄗㄇ 媽祖廟
ㄍ 媾
ㄍㄏ 媾和
ㄍㄏㄢ 媾和案
ㄎ 媿
ㄑ 嫀
ㄐ 嫁
ㄐㄌ 嫁了
ㄐㄖ 嫁人
ㄐㄗ 嫁作
ㄐㄗㄖㄈ 嫁作人婦
ㄐㄍ 嫁個
ㄐㄍㄌㄍ 嫁個老公
ㄐㄖ 嫁入
ㄐㄔ 嫁出
ㄐㄔㄌ 嫁出來
ㄐㄔㄑ 嫁出去
ㄐㄉ 嫁到
ㄐㄑ 嫁去
ㄐㄓ 嫁妝
ㄐㄓㄈ 嫁妝費
ㄐㄑ 嫁娶
ㄐㄐ 嫁接
ㄐㄐㄈ 嫁接法
ㄐㄩ 嫁於
ㄐㄍㄙㄍ 嫁狗隨狗
ㄐㄏ 嫁禍
ㄐㄏㄩㄖ 嫁禍於人
ㄐㄕ 嫁紗
ㄐㄍ 嫁給
ㄐㄓ 嫁裝
ㄐㄗ 嫁走
ㄐㄍㄌ 嫁過來
ㄐㄍㄑ 嫁過去
ㄐㄘ 嫁錯
ㄐㄐㄙㄐ 嫁雞隨雞
ㄙ 嫂
ㄙㄈㄖ 嫂夫人
ㄙㄙ 嫂嫂
ㄙㄗ 嫂子
ㄓ 嫃
ㄩ 嫄
ㄐ 嫅
ㄩ 嫆
ㄇ 嫇
ㄧ 嫈
ㄐ 嫉
ㄐㄉ 嫉妒
ㄐㄉㄒ 嫉妒心
ㄐㄏ 嫉恨
ㄐㄜ 嫉惡
ㄐㄜㄖㄔ 嫉惡如仇
ㄐㄕ 嫉視
ㄙ 嫊
ㄋ 嫋
ㄋㄋ 嫋娜
ㄋㄋ 嫋嫋
ㄒ 嫌
ㄒㄖ 嫌人
ㄒㄖㄐ 嫌人家
ㄒㄧ 嫌厭
ㄒㄐ 嫌忌
ㄒㄏ 嫌恨
ㄒㄨ 嫌惡
ㄒㄗ 嫌憎
ㄒㄑ 嫌棄
ㄒㄈ 嫌犯
ㄒㄧ 嫌疑
ㄒㄧㄈ 嫌疑犯
ㄒㄆㄞㄈ 嫌貧愛富
ㄒㄒ 嫌隙
ㄊ 嫍
ㄧ 嫍
ㄅ 嫎
ㄌ 嫏
ㄋ 嫐
ㄧ 嫕
ㄆ 嫖
ㄆㄐ 嫖妓
ㄆㄎ 嫖客
ㄆㄉ 嫖賭
ㄩ 嫗
ㄌ 嫘
ㄒ 嫙
ㄇ 嫚
ㄇㄇ 嫚罵
ㄧ 嫛
ㄓ 嫜
ㄎ 嫝
ㄩ 嫞
ㄋ 嫟
ㄌ 嫠
ㄌㄈ 嫠婦
ㄉ 嫡
ㄉㄔ 嫡傳
ㄉㄔ 嫡出
ㄉㄗ 嫡子
ㄉㄇ 嫡母
ㄉㄆ 嫡派
ㄉㄒ 嫡系
ㄉㄑ 嫡親
ㄉㄓㄗ 嫡長子
ㄍ 嫢
ㄧ 嫣
ㄧㄖ 嫣然
ㄧㄖㄧㄒ 嫣然一笑
ㄧㄏ 嫣紅
ㄐ 嫤
ㄓ 嫥
ㄔ 嫦
ㄔㄜ 嫦娥
ㄔㄜㄅㄩ 嫦娥奔月
ㄗ 嫧
ㄏ 嫨
ㄖ 嫨
ㄋ 嫩
ㄋㄔ 嫩城
ㄋㄋ 嫩嫩
ㄋㄉ 嫩得
ㄋㄐ 嫩江
ㄋㄐㄕ 嫩江省
ㄋㄉ 嫩的
ㄋㄆ 嫩皮
ㄋㄏ 嫩紅
ㄋㄌ 嫩綠
ㄋㄌㄙ 嫩綠色
ㄋㄖ 嫩肉
ㄋㄈ 嫩膚
ㄋㄧ 嫩芽
ㄋㄧ 嫩葉
ㄋㄏ 嫩黃
ㄌ 嫪
ㄇ 嫫
ㄓ 嫬
ㄓ 嫬
ㄏ 嫭
ㄏ 嫮
ㄠ 嫯
ㄋ 嫰
ㄋ 嫰
ㄆ 嫳
ㄍ 嫴
ㄨ 嫵
ㄨㄇ 嫵媚
ㄨㄇㄉㄖ 嫵媚動人
ㄑ 嫶
ㄊ 嫷
ㄓ 嫸
ㄇ 嫹
ㄒ 嫺
ㄒ 嫻
ㄒㄩ 嫻於
ㄒㄩㄘㄌ 嫻於辭令
ㄒㄕ 嫻熟
ㄒㄒ 嫻習
ㄒㄧ 嫻雅
ㄒㄐ 嫻靜
ㄇ 嫼
ㄌ 嫽
ㄌ 嫾
ㄏ 嫿
ㄨ 嬀
ㄍ 嬀
ㄉ 嬁
ㄓ 嬂
ㄒ 嬃
ㄏ 嬅
ㄒ 嬆
ㄏ 嬇
ㄖ 嬈
ㄒ 嬉
ㄒㄒ 嬉戲
ㄒㄕ 嬉水
ㄒㄆ 嬉痞
ㄒㄆ 嬉皮
ㄒㄆㄒㄌ 嬉皮笑臉
ㄒㄒ 嬉笑
ㄒㄒㄋㄇ 嬉笑怒罵
ㄒㄧ 嬉遊
ㄒㄋ 嬉鬧
ㄧ 嬊
ㄔ 嬋
ㄔㄐ 嬋娟
ㄔㄩ 嬋媛
ㄐ 嬌
ㄐㄔ 嬌嗔
ㄐㄑ 嬌妻
ㄐㄨ 嬌娃
ㄐㄇ 嬌媚
ㄐㄇㄉㄖ 嬌媚動人
ㄐㄋ 嬌嫩
ㄐㄋㄩㄉ 嬌嫩欲滴
ㄐㄐ 嬌嬌
ㄐㄐㄋㄋ 嬌嬌嫩嫩
ㄐㄎ 嬌客
ㄐㄒ 嬌小
ㄐㄒㄌㄌ 嬌小玲瓏
ㄐㄊ 嬌態
ㄐㄍ 嬌慣
ㄐㄏ 嬌憨
ㄐㄖ 嬌柔
ㄐㄑ 嬌氣
ㄐㄉㄉ 嬌滴滴
ㄐㄕㄍㄧ 嬌生慣養
ㄐㄗ 嬌縱
ㄐㄇ 嬌美
ㄐㄒ 嬌羞
ㄐㄧ 嬌艷
ㄐㄧㄉㄖ 嬌艷動人
ㄐㄧㄩㄉ 嬌艷欲滴
ㄐㄧ 嬌豔
ㄐㄍ 嬌貴
ㄐㄑ 嬌軀
ㄇ 嬍
ㄈ 嬎
ㄈ 嬏
ㄒ 嬐
ㄧ 嬑
ㄨ 嬒
ㄔ 嬓
ㄈ 嬔
ㄕ 嬕
ㄅ 嬖
ㄕ 嬗
ㄙ 嬘
ㄑ 嬙
ㄌ 嬚
ㄒ 嬛
ㄏ 嬛
ㄒ 嬜
ㄋ 嬝
ㄉ 嬞
ㄧ 嬟
ㄘ 嬠
ㄞ 嬡
ㄋ 嬢
ㄋ 嬣
ㄇ 嬤
ㄇ 嬤
ㄇㄇ 嬤嬤
ㄇㄇ 嬤嬤
ㄊ 嬥
ㄔ 嬦
ㄐ 嬧
ㄘ 嬨
ㄩ 嬩
ㄆ 嬪
ㄆㄈ 嬪妃
ㄆㄗ 嬪從
ㄖ 嬫
ㄒ 嬬
ㄋ 嬭
ㄧ 嬮
ㄊ 嬯
ㄧ 嬰
ㄧㄦ 嬰兒
ㄧㄦㄑ 嬰兒期
ㄧㄦㄧ 嬰兒油
ㄧㄏ 嬰孩
ㄧㄧㄦ 嬰幼兒
ㄘ 嬱
ㄑ 嬱
ㄋ 嬲
ㄩ 嬳
ㄧ 嬴
ㄇ 嬵
ㄇ 嬷
ㄇ 嬷
ㄕ 嬸
ㄕㄆ 嬸婆
ㄕㄕ 嬸嬸
ㄕㄗ 嬸子
ㄕㄇ 嬸母
ㄒ 嬹
ㄒ 嬹
ㄋ 嬺
ㄉ 嬻
ㄌ 嬼
ㄩ 嬽
ㄌ 嬾
ㄧ 嬿
ㄕ 孀
ㄕㄈ 孀婦
ㄕㄐ 孀居
ㄌ 孁
ㄍ 孂
ㄋ 孃
ㄌ 孄
ㄒ 孅
ㄧ 孆
ㄕ 孇
ㄒ 孈
ㄕ 孈
ㄐ 孉
ㄇ 孊
ㄌ 孋
ㄌ 孌
ㄌㄕㄦ 孌生兒
ㄌㄊ 孌童
ㄧ 孍
ㄓ 孎
ㄌ 孏
ㄗ 子
ㄗㄉ 子代
ㄗㄌ 子來
ㄗㄐ 子健
ㄗㄦ 子兒
ㄗㄦ 子兒
ㄗㄨㄧ 子午儀
ㄗㄨㄒ 子午線
ㄗㄎ 子口
ㄗㄐ 子句
ㄗㄙ 子嗣
ㄗㄋ 子囊
ㄗㄋㄎ 子囊殼
ㄗㄋㄐㄌ 子囊菌類
ㄗㄒ 子夏
ㄗㄧ 子夜
ㄗㄋ 子女
ㄗㄓ 子姪
ㄗㄒ 子婿
ㄗㄗㄙㄙ 子子孫孫
ㄗㄙ 子孫
ㄗㄙㄇㄊ 子孫滿堂
ㄗㄍ 子宮
ㄗㄍㄨㄩ 子宮外孕
ㄗㄍㄊ 子宮套
ㄗㄍㄒ 子宮學
ㄗㄍㄧ 子宮癌
ㄗㄍㄐ 子宮頸
ㄗㄍㄐㄇㄆ 子宮頸抹片
ㄗㄍㄐㄞ 子宮頸癌
ㄗㄍㄐㄧ 子宮頸癌
ㄗㄕ 子實
ㄗㄉ 子弟
ㄗㄉㄅ 子弟兵
ㄗㄓ 子張
ㄗㄉ 子彈
ㄗㄉㄒ 子彈型
ㄗㄉㄊ 子彈頭
ㄗㄙ 子思
ㄗㄒ 子息
ㄗㄈ 子房
ㄗㄈㄅ 子房壁
ㄗㄕ 子時
ㄗㄩ 子曰
ㄗㄕ 子書
ㄗㄇ 子棉
ㄗㄅㄊ 子標題
ㄗㄕ 子樹
ㄗㄇ 子母
ㄗㄇㄉ 子母彈
ㄗㄇㄎ 子母扣
ㄗㄇㄔ 子母船
ㄗㄇㄎ 子母釦
ㄗㄇ 子民
ㄗㄐ 子爵
ㄗㄐㄈㄖ 子爵夫人
ㄗㄏ 子環
ㄗㄔ 子產
ㄗㄧ 子由
ㄗㄇ 子目
ㄗㄓ 子瞻
ㄗㄌ 子粒
ㄗㄧ 子葉
ㄗㄒ 子虛
ㄗㄒㄨㄧ 子虛烏有
ㄗㄍ 子規
ㄗㄍ 子貢
ㄗㄌ 子路
ㄗㄅ 子部
ㄗㄐ 子金
ㄗㄐㄏ 子集合
ㄗㄧ 子音
ㄐ 孑
ㄐㄐ 孑孓
ㄐㄖ 孑然
ㄐㄖㄧㄕ 孑然一身
ㄐㄖㄧㄕ 孑然一身
ㄍ 孒
ㄐ 孓
ㄎ 孔
ㄎㄑ 孔丘
ㄎㄎ 孔口
ㄎㄒ 孔型
ㄎㄇ 孔墨
ㄎㄈㄗ 孔夫子
ㄎㄗ 孔子
ㄎㄗㄇ 孔子廟
ㄎㄗㄇㄊㄅ 孔子廟堂碑
ㄎㄗㄅ 孔子白
ㄎㄗㄉㄔㄐㄋ 孔子誕辰紀念
ㄎㄇ 孔孟
ㄎㄇㄓㄉ 孔孟之道
ㄎㄇㄒㄏ 孔孟學會
ㄎㄕㄖ 孔尚任
ㄎㄇ 孔廟
ㄎㄐ 孔徑
ㄎㄉ 孔德
ㄎㄐ 孔急
ㄎㄐ 孔教
ㄎㄕ 孔數
ㄎㄈㄒ 孔方兄
ㄎㄇ 孔明
ㄎㄨㄧㄌ 孔武有力
ㄎㄉ 孔洞
ㄎㄧㄉ 孔穎達
ㄎㄒ 孔穴
ㄎㄌㄈㄗ 孔老夫子
ㄎㄖ 孔融
ㄎㄖㄖㄌ 孔融讓梨
ㄎㄔ 孔蟲
ㄎㄉ 孔道
ㄎㄇ 孔門
ㄎㄒ 孔隙
ㄎㄑ 孔雀
ㄎㄑㄩ 孔雀園
ㄎㄑㄉㄋㄈ 孔雀東南飛
ㄎㄑㄕ 孔雀石
ㄎㄑㄌ 孔雀綠
ㄎㄑㄌ 孔雀藍
ㄎㄑㄎㄆ 孔雀開屏
ㄎㄑㄩ 孔雀魚
ㄎㄌㄍㄊ 孔鯉過庭
ㄩ 孕
ㄩㄔ 孕出
ㄩㄊ 孕吐
ㄩㄈ 孕婦
ㄩㄈㄓ 孕婦裝
ㄩㄈㄗㄉㄇㄑ 孕婦走獨木橋
ㄩㄑ 孕期
ㄩㄓ 孕珠
ㄩㄙ 孕穗
ㄩㄙㄑ 孕穗期
ㄩㄩ 孕育
ㄩㄩㄔ 孕育出
ㄗ 孖
ㄗ 字
ㄗㄔ 字串
ㄗㄩ 字元
ㄗㄩㄇ 字元碼
ㄗㄩㄗ 字元組
ㄗㄦ 字兒
ㄗㄦ 字兒
ㄗㄉ 字典
ㄗㄐ 字句
ㄗㄒ 字型
ㄗㄗ 字字
ㄗㄗㄓㄐ 字字珠璣
ㄗㄊ 字帖
ㄗㄇ 字幕
ㄗㄇㄐ 字幕機
ㄗㄏ 字彙
ㄗㄒ 字形
ㄗㄒㄕㄖㄈ 字形輸入法
ㄗㄧ 字意
ㄗㄐ 字據
ㄗㄕ 字數
ㄗㄓㄐㄓ 字斟句酌
ㄗㄕ 字書
ㄗㄍ 字根
ㄗㄊ 字條
ㄗㄇ 字模
ㄗㄧ 字樣
ㄗㄉ 字檔
ㄗㄓㄑㄩ 字正腔圓
ㄗㄇ 字母
ㄗㄇㄅ 字母表
ㄗㄩ 字源
ㄗㄏ 字畫
ㄗㄆ 字盤
ㄗㄧ 字眼
ㄗㄧㄦ 字眼兒
ㄗㄧㄦ 字眼兒
ㄗㄇ 字碼
ㄗㄈ 字符
ㄗㄓ 字紙
ㄗㄓㄌ 字紙簍
ㄗㄗ 字組
ㄗㄧ 字義
ㄗㄧㄕㄓ 字義疏證
ㄗㄏ 字號
ㄗㄅ 字表
ㄗㄅㄕㄖㄈ 字表輸入法
ㄗㄌㄏㄐ 字裡行間
ㄗㄘ 字詞
ㄗㄇ 字謎
ㄗㄐ 字跡
ㄗㄐ 字鍵
ㄗㄐ 字集
ㄗㄇ 字面
ㄗㄇㄕ 字面上
ㄗㄧ 字音
ㄗㄧㄅ 字音表
ㄗㄧㄕㄖㄈ 字音輸入法
ㄗㄕ 字首
ㄗㄊ 字體
ㄘ 存
ㄘㄒ 存下
ㄘㄨ 存亡
ㄘㄨㄓㄑ 存亡之秋
ㄘㄨㄓㄐ 存亡之際
ㄘㄅ 存保
ㄘㄔ 存儲
ㄘㄔㄑ 存儲器
ㄘㄖ 存入
ㄘㄑ 存取
ㄘㄉ 存單
ㄘㄗ 存在
ㄘㄗㄓㄧ 存在主義
ㄘㄗㄓ 存在著
ㄘㄉ 存底
ㄘㄈ 存廢
ㄘㄒ 存心
ㄘㄒㄅㄌ 存心不良
ㄘㄏ 存戶
ㄘㄓ 存摺
ㄘㄈ 存放
ㄘㄈㄗ 存放在
ㄘㄈㄔ 存放處
ㄘㄧ 存有
ㄘㄔ 存查
ㄘㄍ 存根
ㄘㄉ 存檔
ㄘㄌ 存欄
ㄘㄎ 存款
ㄘㄎㄉ 存款單
ㄘㄎㄅ 存款簿
ㄘㄇ 存歿
ㄘㄕ 存水
ㄘㄏ 存活
ㄘㄏㄌ 存活率
ㄘㄌ 存留
ㄘㄧ 存疑
ㄘㄌ 存立
ㄘㄅ 存簿
ㄘㄒ 存續
ㄘㄓ 存著
ㄘㄓ 存褶
ㄘㄐ 存記
ㄘㄓ 存證
ㄘㄓㄒㄏ 存證信函
ㄘㄏ 存貨
ㄘㄏㄌ 存貨量
ㄘㄓㄑ 存貯器
ㄘㄌ 存量
ㄘㄑ 存錢
ㄈ 孚
ㄈ 孚
ㄈㄓㄨ 孚眾望
ㄅ 孛
ㄅ 孛
ㄅㄖ 孛人
ㄗ 孜
ㄗㄗ 孜孜
ㄗㄗㄅㄐ 孜孜不倦
ㄗㄗㄅㄒ 孜孜不息
ㄒ 孝
ㄒㄊ 孝堂
ㄒㄋ 孝女
ㄒㄈ 孝婦
ㄒㄗ 孝子
ㄒㄗ 孝宗
ㄒㄐ 孝家
ㄒㄨ 孝帷
ㄒㄌ 孝廉
ㄒㄉ 孝弟
ㄒㄒ 孝心
ㄒㄒㄍㄖ 孝心感人
ㄒㄙ 孝思
ㄒㄊ 孝悌
ㄒㄍ 孝感
ㄒㄐ 孝敬
ㄒㄨㄉ 孝文帝
ㄒㄈ 孝服
ㄒㄋ 孝男
ㄒㄐ 孝經
ㄒㄒ 孝行
ㄒㄒㄍㄖ 孝行感人
ㄒㄉ 孝道
ㄒㄕ 孝順
ㄒㄕㄨㄑㄐㄓㄅ 孝順為齊家之本
ㄒㄕㄈㄇ 孝順父母
ㄒㄧ 孝養
ㄇ 孟
ㄇㄕㄨㄎ 孟什維克
ㄇㄉ 孟冬
ㄇㄐㄌ 孟加拉
ㄇㄐㄌㄍ 孟加拉國
ㄇㄐㄌㄨ 孟加拉灣
ㄇㄒ 孟夏
ㄇㄐㄋ 孟姜女
ㄇㄆㄊ 孟婆湯
ㄇㄗ 孟子
ㄇㄗㄓ 孟宗竹
ㄇㄉㄙㄐ 孟德斯鳩
ㄇㄉㄦ 孟德爾
ㄇㄉㄦㄙ 孟德爾松
ㄇㄉㄦㄙ 孟德爾頌
ㄇㄈㄙ 孟斐斯
ㄇㄔ 孟春
ㄇㄇ 孟母
ㄇㄇㄙㄑ 孟母三遷
ㄇㄏㄖ 孟浩然
ㄇㄌ 孟浪
ㄇㄏ 孟獲
ㄇㄒㄗ 孟禧子
ㄇㄑ 孟秋
ㄇㄇ 孟買
ㄇㄎ 孟軻
ㄙ 孠
ㄊ 孡
ㄅ 孢
ㄅㄗ 孢子
ㄅㄗㄋ 孢子囊
ㄅㄗㄊ 孢子體
ㄐ 季
ㄐㄏㄈ 季候風
ㄐㄎ 季刊
ㄐㄔ 季初
ㄐㄅ 季報
ㄐㄉ 季度
ㄐㄏㄙ 季後賽
ㄐㄐ 季節
ㄐㄐㄒ 季節性
ㄐㄐㄈ 季節風
ㄐㄐ 季軍
ㄐㄐㄐ 季軍獎
ㄐㄒㄐ 季辛吉
ㄐㄈ 季風
ㄍ 孤
ㄍㄉ 孤丁
ㄍㄌㄌ 孤伶伶
ㄍㄠ 孤傲
ㄍㄆ 孤僻
ㄍㄆㄔㄒ 孤僻成性
ㄍㄦ 孤兒
ㄍㄦㄍㄈ 孤兒寡婦
ㄍㄦㄩ 孤兒院
ㄍㄨㄆㄑ 孤危迫切
ㄍㄞㄗ 孤哀子
ㄍㄉ 孤單
ㄍㄉㄉ 孤單單
ㄍㄉㄉㄉ 孤單單地
ㄍㄉㄉㄉ 孤單單的
ㄍㄈ 孤墳
ㄍㄋ 孤女
ㄍㄗ 孤子
ㄍㄍㄉㄉ 孤孤單單
ㄍㄍㄑㄑ 孤孤淒淒
ㄍㄍㄉㄉ 孤孤獨獨
ㄍㄍㄌㄌ 孤孤零零
ㄍㄐㄍㄖ 孤家寡人
ㄍㄐ 孤寂
ㄍㄏ 孤寒
ㄍㄍ 孤寡
ㄍㄉ 孤島
ㄍㄨ 孤微
ㄍㄈ 孤憤
ㄍㄊㄏ 孤挺花
ㄍㄓㄋㄇ 孤掌難鳴
ㄍㄇ 孤木
ㄍㄅ 孤本
ㄍㄓ 孤注
ㄍㄓㄧㄓ 孤注一擲
ㄍㄓㄧㄓ 孤注一擲
ㄍㄉ 孤獨
ㄍㄌ 孤立
ㄍㄌㄓㄧ 孤立主義
ㄍㄌㄨㄩ 孤立無援
ㄍㄌ 孤老
ㄍㄔㄋㄗ 孤臣孽子
ㄍㄈㄗㄕ 孤芳自賞
ㄍㄎ 孤苦
ㄍㄎㄌㄉ 孤苦伶仃
ㄍㄕ 孤身
ㄍㄐ 孤軍
ㄍㄐㄗㄓ 孤軍作戰
ㄍㄐㄈㄉ 孤軍奮鬥
ㄍㄐㄕㄖ 孤軍深入
ㄍㄌ 孤陋
ㄍㄌㄍㄨ 孤陋寡聞
ㄍㄧ 孤雁
ㄍㄩㄧㄏ 孤雲野鶴
ㄍㄌ 孤零
ㄍㄌㄌ 孤零零
ㄍㄍㄗㄒ 孤高自許
ㄍㄏ 孤魂
ㄍㄏㄧㄍ 孤魂野鬼
ㄋ 孥
ㄒ 学
ㄋ 孨
ㄓ 孨
ㄏ 孩
ㄏㄦ 孩兒
ㄏㄗ 孩子
ㄏㄗㄑ 孩子氣
ㄏㄗㄊ 孩子頭
ㄏㄊ 孩提
ㄏㄊㄕㄉ 孩提時代
ㄏㄊ 孩童
ㄌ 孪
ㄙ 孫
ㄙㄓㄕ 孫中山
ㄙㄔㄊ 孫傳庭
ㄙㄔㄈ 孫傳芳
ㄙㄦ 孫兒
ㄙㄦㄋ 孫兒女
ㄙㄨ 孫吳
ㄙㄐ 孫堅
ㄙㄉㄕ 孫大聖
ㄙㄋ 孫女
ㄙㄋㄒ 孫女婿
ㄙㄒ 孫婿
ㄙㄒ 孫媳
ㄙㄒㄈ 孫媳婦
ㄙㄗ 孫子
ㄙㄗㄅㄈ 孫子兵法
ㄙㄒ 孫息
ㄙㄨㄎ 孫悟空
ㄙㄨ 孫文
ㄙㄨㄒㄕ 孫文學說
ㄙㄑ 孫權
ㄙㄨ 孫武
ㄙㄌㄒ 孫璐西
ㄙㄓ 孫竹
ㄙㄘ 孫策
ㄙㄧㄨ 孫耀威
ㄙㄅ 孫臏
ㄙㄧㄒ 孫逸仙
ㄙㄩㄒ 孫運璿
ㄋ 孬
ㄏ 孬
ㄘ 孮
ㄑ 孯
ㄕ 孰
ㄕㄎㄖㄕㄅㄎㄖ 孰可忍孰不可忍
ㄕㄓ 孰知
ㄕㄋ 孰能
ㄕㄋㄨㄍ 孰能無過
ㄕㄩ 孰與
ㄕㄖ 孰若
ㄕㄨ 孰謂
ㄔ 孱
ㄔㄈ 孱夫
ㄔㄖ 孱弱
ㄘㄊ 孱頭
ㄧ 孲
ㄗ 孳
ㄗ 孳
ㄗㄖ 孳乳
ㄗㄗ 孳孳
ㄗㄒ 孳息
ㄗㄕ 孳生
ㄗㄇ 孳蔓
ㄋ 孴
ㄈ 孵
ㄈㄔ 孵出
ㄈㄔㄌ 孵出來
ㄈㄏ 孵化
ㄈㄏㄑ 孵化器
ㄈㄏㄌ 孵化率
